"Machine Learner";"Subset Type";"Measure Name";"Measure Value";"Measure Ideal Value";"Dataset";"Kernel";"C";"Gamma"
"HMC-LP-SMO";"Test";"ExampleBasedAccuracy";"0.764934528342623";"1.0";"Full";"RBFKernel";"3.0";"-5.0"
"HMC-LP-SMO";"Test";"ExampleBasedPrecision";"0.8237335416872236";"1.0";"Full";"RBFKernel";"3.0";"-5.0"
"HMC-LP-SMO";"Test";"ExampleBasedRecall";"0.8103892505664604";"1.0";"Full";"RBFKernel";"3.0";"-5.0"
"HMC-LP-SMO";"Test";"ExampleBasedFMeasure";"0.9345960247389161";"1.0";"Full";"RBFKernel";"3.0";"-5.0"
"HMC-LP-SMO";"Train";"ExampleBasedAccuracy";"0.9763703213129382";"1.0";"Full";"RBFKernel";"3.0";"-3.0"
"HMC-LP-SMO";"Train";"ExampleBasedPrecision";"0.9856852045787294";"1.0";"Full";"RBFKernel";"3.0";"-3.0"
"HMC-LP-SMO";"Train";"ExampleBasedRecall";"0.9822529734138371";"1.0";"Full";"RBFKernel";"3.0";"-3.0"
"HMC-LP-SMO";"Train";"ExampleBasedFMeasure";"0.9972667717295943";"1.0";"Full";"RBFKernel";"3.0";"-3.0"
"HMC-LP-SMO";"Test";"ExampleBasedAccuracy";"0.7708325580457529";"1.0";"Full";"RBFKernel";"3.0";"-3.0"
"HMC-LP-SMO";"Test";"ExampleBasedPrecision";"0.8332177602975124";"1.0";"Full";"RBFKernel";"3.0";"-3.0"
"HMC-LP-SMO";"Test";"ExampleBasedRecall";"0.8157410982113398";"1.0";"Full";"RBFKernel";"3.0";"-3.0"
"HMC-LP-SMO";"Test";"ExampleBasedFMeasure";"0.933410410469549";"1.0";"Full";"RBFKernel";"3.0";"-3.0"
"HMC-LP-SMO";"Train";"ExampleBasedAccuracy";"0.9779261496107543";"1.0";"Full";"RBFKernel";"3.0";"-1.0"
"HMC-LP-SMO";"Train";"ExampleBasedPrecision";"0.9871194571917347";"1.0";"Full";"RBFKernel";"3.0";"-1.0"
