"Machine Learner";"Subset Type";"Measure Name";"Measure Value";"Measure Ideal Value";"Dataset";"Percentage";"Increment";"Kernel";"C";"Gamma"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedFMeasure";"0.9713171316406698";"1.0";"SRL";"20";"10";"RBFKernel";"7.0";"-5.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedAccuracy";"0.5811265401037987";"1.0";"SRL";"20";"10";"RBFKernel";"7.0";"-5.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedPrecision";"0.654800807410598";"1.0";"SRL";"20";"10";"RBFKernel";"7.0";"-5.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedRecall";"0.6377208723864833";"1.0";"SRL";"20";"10";"RBFKernel";"7.0";"-5.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedFMeasure";"0.9088559363903445";"1.0";"SRL";"20";"10";"RBFKernel";"7.0";"-5.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedAccuracy";"0.8844258243577973";"1.0";"SRL";"20";"10";"RBFKernel";"7.0";"-3.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedPrecision";"0.9168507237347104";"1.0";"SRL";"20";"10";"RBFKernel";"7.0";"-3.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedRecall";"0.9177935970250366";"1.0";"SRL";"20";"10";"RBFKernel";"7.0";"-3.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedFMeasure";"0.9719053822725547";"1.0";"SRL";"20";"10";"RBFKernel";"7.0";"-3.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedAccuracy";"0.5827091969713314";"1.0";"SRL";"20";"10";"RBFKernel";"7.0";"-3.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedPrecision";"0.655956265290305";"1.0";"SRL";"20";"10";"RBFKernel";"7.0";"-3.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedRecall";"0.639696217447107";"1.0";"SRL";"20";"10";"RBFKernel";"7.0";"-3.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedFMeasure";"0.9084809860488888";"1.0";"SRL";"20";"10";"RBFKernel";"7.0";"-3.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedAccuracy";"0.881894973745165";"1.0";"SRL";"20";"10";"RBFKernel";"7.0";"-1.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedPrecision";"0.9140360529327192";"1.0";"SRL";"20";"10";"RBFKernel";"7.0";"-1.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedRecall";"0.9162560573615787";"1.0";"SRL";"20";"10";"RBFKernel";"7.0";"-1.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedFMeasure";"0.971450597215719";"1.0";"SRL";"20";"10";"RBFKernel";"7.0";"-1.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedAccuracy";"0.5760350370348927";"1.0";"SRL";"20";"10";"RBFKernel";"7.0";"-1.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedPrecision";"0.6444488433442542";"1.0";"SRL";"20";"10";"RBFKernel";"7.0";"-1.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedRecall";"0.6323758816240476";"1.0";"SRL";"20";"10";"RBFKernel";"7.0";"-1.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedFMeasure";"0.905796671672954";"1.0";"SRL";"20";"10";"RBFKernel";"7.0";"-1.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedAccuracy";"0.8838990036430211";"1.0";"SRL";"20";"10";"RBFKernel";"7.0";"1.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedPrecision";"0.9151348419723647";"1.0";"SRL";"20";"10";"RBFKernel";"7.0";"1.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedRecall";"0.9190791661307275";"1.0";"SRL";"20";"10";"RBFKernel";"7.0";"1.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedFMeasure";"0.9718068471926564";"1.0";"SRL";"20";"10";"RBFKernel";"7.0";"1.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedAccuracy";"0.546688092433461";"1.0";"SRL";"20";"10";"RBFKernel";"7.0";"1.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedPrecision";"0.6055018000225412";"1.0";"SRL";"20";"10";"RBFKernel";"7.0";"1.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedRecall";"0.6001427675017309";"1.0";"SRL";"20";"10";"RBFKernel";"7.0";"1.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedFMeasure";"0.898273172025144";"1.0";"SRL";"20";"10";"RBFKernel";"7.0";"1.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedAccuracy";"0.8838628899262913";"1.0";"SRL";"20";"10";"RBFKernel";"7.0";"3.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedPrecision";"0.915097752797152";"1.0";"SRL";"20";"10";"RBFKernel";"7.0";"3.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedRecall";"0.9190791661307275";"1.0";"SRL";"20";"10";"RBFKernel";"7.0";"3.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedFMeasure";"0.9718068471926564";"1.0";"SRL";"20";"10";"RBFKernel";"7.0";"3.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedAccuracy";"0.5375893392997215";"1.0";"SRL";"20";"10";"RBFKernel";"7.0";"3.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedPrecision";"0.5943182142056735";"1.0";"SRL";"20";"10";"RBFKernel";"7.0";"3.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedRecall";"0.588950721738605";"1.0";"SRL";"20";"10";"RBFKernel";"7.0";"3.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedFMeasure";"0.9057878957121814";"1.0";"SRL";"20";"10";"RBFKernel";"7.0";"3.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedAccuracy";"0.8755982107072687";"1.0";"SRL";"20";"10";"RBFKernel";"9.0";"-9.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedPrecision";"0.9090503307828288";"1.0";"SRL";"20";"10";"RBFKernel";"9.0";"-9.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedRecall";"0.9099715055400329";"1.0";"SRL";"20";"10";"RBFKernel";"9.0";"-9.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedFMeasure";"0.9703876831269516";"1.0";"SRL";"20";"10";"RBFKernel";"9.0";"-9.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedAccuracy";"0.5841127439199151";"1.0";"SRL";"20";"10";"RBFKernel";"9.0";"-9.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedPrecision";"0.6503004843137963";"1.0";"SRL";"20";"10";"RBFKernel";"9.0";"-9.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedRecall";"0.6402949529942377";"1.0";"SRL";"20";"10";"RBFKernel";"9.0";"-9.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedFMeasure";"0.9092492520138598";"1.0";"SRL";"20";"10";"RBFKernel";"9.0";"-9.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedAccuracy";"0.8818144319768001";"1.0";"SRL";"20";"10";"RBFKernel";"9.0";"-7.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedPrecision";"0.915149054320865";"1.0";"SRL";"20";"10";"RBFKernel";"9.0";"-7.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedRecall";"0.9151166289606726";"1.0";"SRL";"20";"10";"RBFKernel";"9.0";"-7.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedFMeasure";"0.9713805527077842";"1.0";"SRL";"20";"10";"RBFKernel";"9.0";"-7.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedAccuracy";"0.5804712405104758";"1.0";"SRL";"20";"10";"RBFKernel";"9.0";"-7.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedPrecision";"0.6548024553229045";"1.0";"SRL";"20";"10";"RBFKernel";"9.0";"-7.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedRecall";"0.6373621044121125";"1.0";"SRL";"20";"10";"RBFKernel";"9.0";"-7.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedFMeasure";"0.9085174720831868";"1.0";"SRL";"20";"10";"RBFKernel";"9.0";"-7.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedAccuracy";"0.8835850277183261";"1.0";"SRL";"20";"10";"RBFKernel";"9.0";"-5.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedPrecision";"0.9163990525513319";"1.0";"SRL";"20";"10";"RBFKernel";"9.0";"-5.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedRecall";"0.9171382681164582";"1.0";"SRL";"20";"10";"RBFKernel";"9.0";"-5.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedFMeasure";"0.9712953868134869";"1.0";"SRL";"20";"10";"RBFKernel";"9.0";"-5.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedAccuracy";"0.5807717011634996";"1.0";"SRL";"20";"10";"RBFKernel";"9.0";"-5.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedPrecision";"0.6525246254066494";"1.0";"SRL";"20";"10";"RBFKernel";"9.0";"-5.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedRecall";"0.637135930882707";"1.0";"SRL";"20";"10";"RBFKernel";"9.0";"-5.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedFMeasure";"0.90884714076196";"1.0";"SRL";"20";"10";"RBFKernel";"9.0";"-5.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedAccuracy";"0.8838198074758985";"1.0";"SRL";"20";"10";"RBFKernel";"9.0";"-3.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedPrecision";"0.9161726593408976";"1.0";"SRL";"20";"10";"RBFKernel";"9.0";"-3.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedRecall";"0.9180250785065182";"1.0";"SRL";"20";"10";"RBFKernel";"9.0";"-3.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedFMeasure";"0.9719607606174068";"1.0";"SRL";"20";"10";"RBFKernel";"9.0";"-3.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedAccuracy";"0.5831133357835105";"1.0";"SRL";"20";"10";"RBFKernel";"9.0";"-3.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedPrecision";"0.6544781520063755";"1.0";"SRL";"20";"10";"RBFKernel";"9.0";"-3.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedRecall";"0.6404231948441079";"1.0";"SRL";"20";"10";"RBFKernel";"9.0";"-3.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedFMeasure";"0.9084014671658276";"1.0";"SRL";"20";"10";"RBFKernel";"9.0";"-3.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedAccuracy";"0.8837288267669563";"1.0";"SRL";"20";"10";"RBFKernel";"9.0";"-1.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedPrecision";"0.9156676315874192";"1.0";"SRL";"20";"10";"RBFKernel";"9.0";"-1.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedRecall";"0.9182944394056484";"1.0";"SRL";"20";"10";"RBFKernel";"9.0";"-1.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedFMeasure";"0.9713630832489838";"1.0";"SRL";"20";"10";"RBFKernel";"9.0";"-1.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedAccuracy";"0.5799639929954429";"1.0";"SRL";"20";"10";"RBFKernel";"9.0";"-1.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedPrecision";"0.6476291285031199";"1.0";"SRL";"20";"10";"RBFKernel";"9.0";"-1.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedRecall";"0.6362069463330068";"1.0";"SRL";"20";"10";"RBFKernel";"9.0";"-1.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedFMeasure";"0.9078802177962815";"1.0";"SRL";"20";"10";"RBFKernel";"9.0";"-1.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedAccuracy";"0.8844656526548025";"1.0";"SRL";"20";"10";"RBFKernel";"9.0";"1.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedPrecision";"0.9157190002620614";"1.0";"SRL";"20";"10";"RBFKernel";"9.0";"1.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedRecall";"0.9190791661307275";"1.0";"SRL";"20";"10";"RBFKernel";"9.0";"1.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedFMeasure";"0.9718068471926564";"1.0";"SRL";"20";"10";"RBFKernel";"9.0";"1.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedAccuracy";"0.5470055527509212";"1.0";"SRL";"20";"10";"RBFKernel";"9.0";"1.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedPrecision";"0.6057158869418304";"1.0";"SRL";"20";"10";"RBFKernel";"9.0";"1.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedRecall";"0.6003668948060397";"1.0";"SRL";"20";"10";"RBFKernel";"9.0";"1.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedFMeasure";"0.8985792632403261";"1.0";"SRL";"20";"10";"RBFKernel";"9.0";"1.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedAccuracy";"0.8818157592919635";"1.0";"SRL";"20";"10";"RBFKernel";"9.0";"3.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedPrecision";"0.9132538727969339";"1.0";"SRL";"20";"10";"RBFKernel";"9.0";"3.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedRecall";"0.916604521938292";"1.0";"SRL";"20";"10";"RBFKernel";"9.0";"3.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedFMeasure";"0.9712575874191772";"1.0";"SRL";"20";"10";"RBFKernel";"9.0";"3.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedAccuracy";"0.5326653946597374";"1.0";"SRL";"20";"10";"RBFKernel";"9.0";"3.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedPrecision";"0.5900058044113431";"1.0";"SRL";"20";"10";"RBFKernel";"9.0";"3.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedRecall";"0.5841877503074837";"1.0";"SRL";"20";"10";"RBFKernel";"9.0";"3.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedFMeasure";"0.902797951093085";"1.0";"SRL";"20";"10";"RBFKernel";"9.0";"3.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedAccuracy";"0.881212423143062";"1.0";"SRL";"20";"10";"RBFKernel";"11.0";"-9.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedPrecision";"0.9142908283798329";"1.0";"SRL";"20";"10";"RBFKernel";"11.0";"-9.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedRecall";"0.9155332956273392";"1.0";"SRL";"20";"10";"RBFKernel";"11.0";"-9.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedFMeasure";"0.9714366694305675";"1.0";"SRL";"20";"10";"RBFKernel";"11.0";"-9.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedAccuracy";"0.5778997837965018";"1.0";"SRL";"20";"10";"RBFKernel";"11.0";"-9.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedPrecision";"0.6496955280466409";"1.0";"SRL";"20";"10";"RBFKernel";"11.0";"-9.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedRecall";"0.634881157299843";"1.0";"SRL";"20";"10";"RBFKernel";"11.0";"-9.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedFMeasure";"0.9072662707835977";"1.0";"SRL";"20";"10";"RBFKernel";"11.0";"-9.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedAccuracy";"0.8835797779611273";"1.0";"SRL";"20";"10";"RBFKernel";"11.0";"-7.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedPrecision";"0.9163990525513319";"1.0";"SRL";"20";"10";"RBFKernel";"11.0";"-7.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedRecall";"0.9171326222266659";"1.0";"SRL";"20";"10";"RBFKernel";"11.0";"-7.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedFMeasure";"0.9712907307997796";"1.0";"SRL";"20";"10";"RBFKernel";"11.0";"-7.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedAccuracy";"0.5788285773844585";"1.0";"SRL";"20";"10";"RBFKernel";"11.0";"-7.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedPrecision";"0.6529830669387208";"1.0";"SRL";"20";"10";"RBFKernel";"11.0";"-7.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedRecall";"0.6351695264935561";"1.0";"SRL";"20";"10";"RBFKernel";"11.0";"-7.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedFMeasure";"0.9103862448400935";"1.0";"SRL";"20";"10";"RBFKernel";"11.0";"-7.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedAccuracy";"0.8844722366849115";"1.0";"SRL";"20";"10";"RBFKernel";"11.0";"-5.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedPrecision";"0.9168049989976276";"1.0";"SRL";"20";"10";"RBFKernel";"11.0";"-5.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedRecall";"0.9180472563730073";"1.0";"SRL";"20";"10";"RBFKernel";"11.0";"-5.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedFMeasure";"0.9719733084560416";"1.0";"SRL";"20";"10";"RBFKernel";"11.0";"-5.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedAccuracy";"0.5800754857072402";"1.0";"SRL";"20";"10";"RBFKernel";"11.0";"-5.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedPrecision";"0.6536509409235548";"1.0";"SRL";"20";"10";"RBFKernel";"11.0";"-5.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedRecall";"0.6365537441306646";"1.0";"SRL";"20";"10";"RBFKernel";"11.0";"-5.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedFMeasure";"0.9091227455247852";"1.0";"SRL";"20";"10";"RBFKernel";"11.0";"-5.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedAccuracy";"0.8844258243577973";"1.0";"SRL";"20";"10";"RBFKernel";"11.0";"-3.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedPrecision";"0.9168049989976276";"1.0";"SRL";"20";"10";"RBFKernel";"11.0";"-3.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedRecall";"0.9180250785065182";"1.0";"SRL";"20";"10";"RBFKernel";"11.0";"-3.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedFMeasure";"0.9719607606174068";"1.0";"SRL";"20";"10";"RBFKernel";"11.0";"-3.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedAccuracy";"0.5826483697705518";"1.0";"SRL";"20";"10";"RBFKernel";"11.0";"-3.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedPrecision";"0.6558100390850194";"1.0";"SRL";"20";"10";"RBFKernel";"11.0";"-3.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedRecall";"0.6397518286138293";"1.0";"SRL";"20";"10";"RBFKernel";"11.0";"-3.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedFMeasure";"0.9084049780667023";"1.0";"SRL";"20";"10";"RBFKernel";"11.0";"-3.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedAccuracy";"0.8840814472522255";"1.0";"SRL";"20";"10";"RBFKernel";"11.0";"-1.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedPrecision";"0.9161486320684197";"1.0";"SRL";"20";"10";"RBFKernel";"11.0";"-1.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedRecall";"0.9184101281903483";"1.0";"SRL";"20";"10";"RBFKernel";"11.0";"-1.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedFMeasure";"0.9716490626111641";"1.0";"SRL";"20";"10";"RBFKernel";"11.0";"-1.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedAccuracy";"0.5797344153388555";"1.0";"SRL";"20";"10";"RBFKernel";"11.0";"-1.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedPrecision";"0.6474998105588581";"1.0";"SRL";"20";"10";"RBFKernel";"11.0";"-1.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedRecall";"0.6359834107442678";"1.0";"SRL";"20";"10";"RBFKernel";"11.0";"-1.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedFMeasure";"0.9076407457151558";"1.0";"SRL";"20";"10";"RBFKernel";"11.0";"-1.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedAccuracy";"0.8844656526548025";"1.0";"SRL";"20";"10";"RBFKernel";"11.0";"1.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedPrecision";"0.9157190002620614";"1.0";"SRL";"20";"10";"RBFKernel";"11.0";"1.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedRecall";"0.9190791661307275";"1.0";"SRL";"20";"10";"RBFKernel";"11.0";"1.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedFMeasure";"0.9718068471926564";"1.0";"SRL";"20";"10";"RBFKernel";"11.0";"1.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedAccuracy";"0.5470055527509212";"1.0";"SRL";"20";"10";"RBFKernel";"11.0";"1.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedPrecision";"0.6057158869418304";"1.0";"SRL";"20";"10";"RBFKernel";"11.0";"1.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedRecall";"0.6003668948060397";"1.0";"SRL";"20";"10";"RBFKernel";"11.0";"1.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedFMeasure";"0.8985792632403261";"1.0";"SRL";"20";"10";"RBFKernel";"11.0";"1.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedAccuracy";"0.8844656526548025";"1.0";"SRL";"20";"10";"RBFKernel";"11.0";"3.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedPrecision";"0.9157190002620614";"1.0";"SRL";"20";"10";"RBFKernel";"11.0";"3.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedRecall";"0.9190791661307275";"1.0";"SRL";"20";"10";"RBFKernel";"11.0";"3.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedFMeasure";"0.9718068471926564";"1.0";"SRL";"20";"10";"RBFKernel";"11.0";"3.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedAccuracy";"0.5376773690401327";"1.0";"SRL";"20";"10";"RBFKernel";"11.0";"3.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedPrecision";"0.5944258228064073";"1.0";"SRL";"20";"10";"RBFKernel";"11.0";"3.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedRecall";"0.588950721738605";"1.0";"SRL";"20";"10";"RBFKernel";"11.0";"3.0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedFMeasure";"0.9057878957121814";"1.0";"SRL";"20";"10";"RBFKernel";"11.0";"3.0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedAccuracy";"0.8103752129459744";"1.0";"SRL";"30";"10";"PolyKernel";"-1.0";"0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedPrecision";"0.8528308015769023";"1.0";"SRL";"30";"10";"PolyKernel";"-1.0";"0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedRecall";"0.8551581031148004";"1.0";"SRL";"30";"10";"PolyKernel";"-1.0";"0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedFMeasure";"0.9511060256682422";"1.0";"SRL";"30";"10";"PolyKernel";"-1.0";"0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedAccuracy";"0.6139249586902276";"1.0";"SRL";"30";"10";"PolyKernel";"-1.0";"0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedPrecision";"0.66784171981195";"1.0";"SRL";"30";"10";"PolyKernel";"-1.0";"0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedRecall";"0.6682200425512874";"1.0";"SRL";"30";"10";"PolyKernel";"-1.0";"0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedFMeasure";"0.9112669044343675";"1.0";"SRL";"30";"10";"PolyKernel";"-1.0";"0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedAccuracy";"0.8566961627347728";"1.0";"SRL";"30";"10";"PolyKernel";"1.0";"0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedPrecision";"0.8885930819643332";"1.0";"SRL";"30";"10";"PolyKernel";"1.0";"0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedRecall";"0.8959463152855177";"1.0";"SRL";"30";"10";"PolyKernel";"1.0";"0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedFMeasure";"0.9647829886055365";"1.0";"SRL";"30";"10";"PolyKernel";"1.0";"0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedAccuracy";"0.6337021495825901";"1.0";"SRL";"30";"10";"PolyKernel";"1.0";"0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedPrecision";"0.6882369168745572";"1.0";"SRL";"30";"10";"PolyKernel";"1.0";"0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedRecall";"0.6923807421879292";"1.0";"SRL";"30";"10";"PolyKernel";"1.0";"0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedFMeasure";"0.9162955754952201";"1.0";"SRL";"30";"10";"PolyKernel";"1.0";"0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedAccuracy";"0.8648889538692097";"1.0";"SRL";"30";"10";"PolyKernel";"3.0";"0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedPrecision";"0.9024314901917349";"1.0";"SRL";"30";"10";"PolyKernel";"3.0";"0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedRecall";"0.9011528063616577";"1.0";"SRL";"30";"10";"PolyKernel";"3.0";"0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedFMeasure";"0.965219592842519";"1.0";"SRL";"30";"10";"PolyKernel";"3.0";"0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedAccuracy";"0.61612649529375";"1.0";"SRL";"30";"10";"PolyKernel";"3.0";"0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedPrecision";"0.6900491074488017";"1.0";"SRL";"30";"10";"PolyKernel";"3.0";"0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedRecall";"0.6715517406769165";"1.0";"SRL";"30";"10";"PolyKernel";"3.0";"0"
"HMC-LP-SMO-Percentage";"Test";"ExampleBasedFMeasure";"0.916508527974363";"1.0";"SRL";"30";"10";"PolyKernel";"3.0";"0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedAccuracy";"0.8661193442237154";"1.0";"SRL";"30";"10";"PolyKernel";"5.0";"0"
"HMC-LP-SMO-Percentage";"Train";"ExampleBasedPrecision";"0.9036858840027382";"1.0";"SRL";"30";"10";"PolyKernel";"5.0";"0"
