Machine Learner	Subset Type	Measure Name	Measure Value	Measure Ideal Value	Dataset	Kernel	C	Gamma
HMC-LP-SMO	Train	ExampleBasedFMeasure	0.997747083808799	1,000	Full	RBFKernel	3	3
HMC-LP-SMO	Test	ExampleBasedAccuracy	0.396349113849113	1,000	Full	RBFKernel	3	3
HMC-LP-SMO	Test	ExampleBasedPrecision	0.460721747388414	1,000	Full	RBFKernel	3	3
HMC-LP-SMO	Test	ExampleBasedRecall	0.437516619183285	1,000	Full	RBFKernel	3	3
HMC-LP-SMO	Test	ExampleBasedFMeasure	0.722478336518906	1,000	Full	RBFKernel	3	3
HMC-LP-SMO	Train	ExampleBasedAccuracy	0.864864006231414	1,000	Full	RBFKernel	5	-9
HMC-LP-SMO	Train	ExampleBasedPrecision	0.904852942857469	1,000	Full	RBFKernel	5	-9
HMC-LP-SMO	Train	ExampleBasedRecall	0.887881450488144	1,000	Full	RBFKernel	5	-9
HMC-LP-SMO	Train	ExampleBasedFMeasure	0.948448536837037	1,000	Full	RBFKernel	5	-9
HMC-LP-SMO	Test	ExampleBasedAccuracy	0.783071496404829	1,000	Full	RBFKernel	5	-9
HMC-LP-SMO	Test	ExampleBasedPrecision	0.829952516619183	1,000	Full	RBFKernel	5	-9
HMC-LP-SMO	Test	ExampleBasedRecall	0.814159544159544	1,000	Full	RBFKernel	5	-9
HMC-LP-SMO	Test	ExampleBasedFMeasure	0.923317781965509	1,000	Full	RBFKernel	5	-9
HMC-LP-SMO	Train	ExampleBasedAccuracy	0.960408137390502	1,000	Full	RBFKernel	5	-7
HMC-LP-SMO	Train	ExampleBasedPrecision	0.977942600276625	1,000	Full	RBFKernel	5	-7
HMC-LP-SMO	Train	ExampleBasedRecall	0.972374941887494	1,000	Full	RBFKernel	5	-7
HMC-LP-SMO	Train	ExampleBasedFMeasure	0.981178028056086	1,000	Full	RBFKernel	5	-7
HMC-LP-SMO	Test	ExampleBasedAccuracy	0.803106091439424	1,000	Full	RBFKernel	5	-7
HMC-LP-SMO	Test	ExampleBasedPrecision	0.859377967711301	1,000	Full	RBFKernel	5	-7
HMC-LP-SMO	Test	ExampleBasedRecall	0.835151946818613	1,000	Full	RBFKernel	5	-7
HMC-LP-SMO	Test	ExampleBasedFMeasure	0.924065383288209	1,000	Full	RBFKernel	5	-7
HMC-LP-SMO	Train	ExampleBasedAccuracy	0.988999135546334	1,000	Full	RBFKernel	5	-5
HMC-LP-SMO	Train	ExampleBasedPrecision	0.993341689718764	1,000	Full	RBFKernel	5	-5
HMC-LP-SMO	Train	ExampleBasedRecall	0.995223035797303	1,000	Full	RBFKernel	5	-5
HMC-LP-SMO	Train	ExampleBasedFMeasure	0.995273815561472	1,000	Full	RBFKernel	5	-5
HMC-LP-SMO	Test	ExampleBasedAccuracy	0.791181657848324	1,000	Full	RBFKernel	5	-5
HMC-LP-SMO	Test	ExampleBasedPrecision	0.845944919278252	1,000	Full	RBFKernel	5	-5
HMC-LP-SMO	Test	ExampleBasedRecall	0.825773979107312	1,000	Full	RBFKernel	5	-5
HMC-LP-SMO	Test	ExampleBasedFMeasure	0.922024762194327	1,000	Full	RBFKernel	5	-5
HMC-LP-SMO	Train	ExampleBasedAccuracy	0.992704011065007	1,000	Full	RBFKernel	5	-3
HMC-LP-SMO	Train	ExampleBasedPrecision	0.996255186721991	1,000	Full	RBFKernel	5	-3
HMC-LP-SMO	Train	ExampleBasedRecall	0.996435843793584	1,000	Full	RBFKernel	5	-3
HMC-LP-SMO	Train	ExampleBasedFMeasure	0.997747083808799	1,000	Full	RBFKernel	5	-3
HMC-LP-SMO	Test	ExampleBasedAccuracy	0.807919549586216	1,000	Full	RBFKernel	5	-3
HMC-LP-SMO	Test	ExampleBasedPrecision	0.858224121557455	1,000	Full	RBFKernel	5	-3
HMC-LP-SMO	Test	ExampleBasedRecall	0.84068376068376	1,000	Full	RBFKernel	5	-3
HMC-LP-SMO	Test	ExampleBasedFMeasure	0.927488451886278	1,000	Full	RBFKernel	5	-3
HMC-LP-SMO	Train	ExampleBasedAccuracy	0.992704011065007	1,000	Full	RBFKernel	5	-1
HMC-LP-SMO	Train	ExampleBasedPrecision	0.996255186721991	1,000	Full	RBFKernel	5	-1
HMC-LP-SMO	Train	ExampleBasedRecall	0.996435843793584	1,000	Full	RBFKernel	5	-1
